Median House Price,Median Income,Median Age,Total Rooms,Total Bedrooms,Population,Total Houses,Latitude,Longitude,Rate
125000,2.76,33,1380,273,884,229,34.1,-117,Cheap
208000,3.95,20,1480,249,660,194,34,-117,Expensive
155000,5.16,5,3960,665,2460,666,34,-118,Cheap
143000,5.02,4,3430,649,2160,632,34,-118,Cheap
144000,4.18,4,6030,1170,3530,1100,34,-117,Cheap
147000,4.24,3,12900,2320,5820,1760,34,-117,Cheap
161000,5.25,11,10800,1490,5220,1480,34.1,-117,Cheap
149000,4.79,4,12200,1860,5020,1520,34.1,-117,Cheap
182000,5.37,16,1770,254,1780,251,34.2,-117,Expensive
138000,3.76,16,193,45,312,76,34.2,-117,Cheap
122000,2.91,7,6360,1240,4050,1160,34.1,-117,Cheap
106000,2.78,9,4290,1020,3160,900,34.1,-117,Cheap
91100,2.03,6,5570,1320,4050,1150,34.1,-117,Cheap
112000,3.4,25,4260,893,2320,702,34.1,-117,Cheap
115000,4.14,18,3980,809,2230,742,34.1,-117,Cheap
99500,3.7,34,1350,265,834,290,34.1,-117,Cheap
110000,2.78,17,4110,884,2540,780,34.1,-117,Cheap
89900,2.47,43,1900,418,971,366,34.1,-117,Cheap
95100,2.08,43,1610,400,926,349,34.1,-117,Cheap
97400,2.37,24,3480,831,2540,753,34.1,-117,Cheap
114000,2.38,12,3600,828,2590,781,34.1,-117,Cheap
116000,3.6,15,5020,992,3210,981,34.1,-117,Cheap
128000,4.14,28,3190,525,1750,523,34.1,-117,Cheap
128000,3.48,28,2300,419,1310,444,34.1,-117,Cheap
127000,4.26,31,3210,560,1580,538,34.1,-117,Cheap
120000,2.74,18,3170,632,1620,573,34.1,-117,Cheap
128000,2.76,21,4460,930,2660,839,34.1,-117,Cheap
122000,2.12,13,4560,1190,2480,1020,34.1,-117,Cheap
114000,3.36,21,3470,639,2290,628,34.1,-117,Cheap
95300,2.38,18,2450,537,1500,500,34.1,-117,Cheap
106000,2.52,12,6760,1550,3200,1280,34.1,-117,Cheap
92000,2.53,5,4940,1140,2200,812,34.1,-117,Cheap
105000,3.85,21,3620,667,2500,720,34.1,-117,Cheap
95600,3.57,38,1540,290,861,299,34.1,-117,Cheap
131000,3.65,21,3300,587,1900,572,34.1,-117,Cheap
102000,3.13,29,1360,251,776,253,34.1,-117,Cheap
106000,3.55,29,4000,772,2600,760,34.1,-117,Cheap
128000,4.21,14,1930,347,1440,376,34.1,-117,Cheap
139000,4.89,5,2990,457,1820,485,34.1,-117,Cheap
133000,4.94,16,1140,181,627,206,34.1,-117,Cheap
96300,3.31,36,1500,264,894,275,34.1,-117,Cheap
101000,3.14,32,3180,662,1880,661,34.1,-117,Cheap
104000,2.45,12,7180,1520,4860,1240,34.1,-117,Cheap
113000,2.4,19,1000,211,572,230,34.1,-117,Cheap
120000,4.16,9,2230,398,1320,370,34.1,-117,Cheap
113000,3.72,13,2900,510,1840,510,34.1,-117,Cheap
119000,3.88,17,2680,470,1620,459,34.1,-117,Cheap
108000,2.19,23,1330,300,722,263,34.1,-117,Cheap
141000,2.35,12,1890,493,1050,389,34.1,-117,Cheap
105000,2.41,17,5960,1210,4120,1090,34.1,-117,Cheap
141000,4.92,7,5060,780,3250,801,34.1,-117,Cheap
128000,3.34,8,3960,815,2180,725,34.1,-117,Cheap
95500,3.29,32,3620,631,2130,593,34.1,-117,Cheap
115000,2.96,17,2030,404,1190,437,34.1,-117,Cheap
113000,3.69,11,5680,1140,3100,1040,34.1,-117,Cheap
122000,4.91,6,1160,191,910,234,34.1,-117,Cheap
263000,4.13,52,50,9,60,16,34.1,-117,Expensive
126000,3.73,4,8870,1830,4780,1550,34.1,-117,Cheap
133000,4.4,5,6190,993,3620,963,34.1,-117,Cheap
131000,4.4,10,5740,945,3530,932,34.1,-117,Cheap
123000,3.86,15,1970,331,1120,323,34.1,-117,Cheap
96800,3.03,26,1390,277,664,239,34.1,-117,Cheap
88100,2.07,28,2880,659,1660,554,34.1,-117,Cheap
86100,2.39,44,2090,447,1270,423,34.1,-117,Cheap
91300,1.7,10,3400,855,1660,675,34.1,-117,Cheap
127000,4.16,22,5640,889,3160,887,34.1,-117,Cheap
107000,3.25,35,2970,521,1560,503,34.1,-117,Cheap
118000,3.84,32,3190,568,1610,512,34.1,-117,Cheap
133000,4.03,18,5880,1040,3110,1000,34.1,-117,Cheap
132000,3.73,26,3920,570,1860,552,34.1,-117,Cheap
87600,2.32,29,2820,637,1680,608,34.1,-117,Cheap
88600,2.36,31,2590,531,1230,489,34.1,-117,Cheap
92800,3.62,33,1900,343,1370,338,34.1,-117,Cheap
112000,3.36,17,3140,569,1610,516,34.1,-117,Cheap
102000,3.92,17,5450,1010,3530,940,34.1,-117,Cheap
81800,3.02,17,1910,334,1550,338,34,-117,Cheap
96400,2.87,27,2920,549,1840,564,34,-117,Cheap
147000,3.51,14,2990,522,1730,537,34,-117,Cheap
79200,2.98,28,1910,372,1480,341,34.2,-117,Cheap
72700,2.19,31,1610,354,1050,335,34.2,-117,Cheap
67800,1.7,28,1470,333,1200,312,34.1,-117,Cheap
66600,1.84,32,1690,353,1460,329,34.1,-117,Cheap
69700,1.94,29,1650,391,1300,351,34.1,-117,Cheap
81600,2.23,37,1830,393,1200,348,34.1,-117,Cheap
84500,2.3,32,2700,552,2090,551,34.1,-117,Cheap
73400,2.44,36,1720,348,1050,279,34.2,-117,Cheap
70400,2.45,41,1840,409,1430,344,34.1,-117,Cheap
70500,2.35,37,2870,574,2060,563,34.1,-117,Cheap
66400,1.41,39,2210,498,1750,477,34.1,-117,Cheap
69000,1.34,33,933,219,838,211,34.1,-117,Cheap
93200,2.24,30,2340,363,1210,311,34.1,-117,Cheap
72400,1.64,18,3010,740,2320,659,34.1,-117,Cheap
70600,2.13,29,1490,286,991,280,34.1,-117,Cheap
70300,0.71,29,331,85,341,107,34.1,-117,Cheap
68100,2.26,38,1460,337,1210,324,34.1,-117,Cheap
67300,1.49,41,1230,302,994,270,34.1,-117,Cheap
70400,2.04,38,1700,385,1360,363,34.1,-117,Cheap
106000,3.35,26,1010,164,568,196,34.1,-117,Cheap
90600,3.27,29,2910,566,2190,518,34.1,-117,Cheap
88400,3.08,34,2100,388,1580,365,34.1,-117,Cheap
104000,2.49,14,11800,2450,6640,2300,34.1,-117,Cheap
112000,2.59,14,5980,1220,3260,1150,34.1,-117,Cheap
133000,4.44,5,9270,1610,4920,1520,34.2,-117,Cheap
221000,5.76,16,774,122,489,136,34.2,-117,Expensive
164000,5.21,20,1160,181,543,188,34.2,-117,Cheap
155000,6.14,17,889,131,439,141,34.2,-117,Cheap
122000,3.17,26,3110,603,1400,576,34.2,-117,Cheap
86800,1.75,26,3730,888,1770,727,34.2,-117,Cheap
88300,3.22,35,4170,847,2130,778,34.2,-117,Cheap
111000,4.37,28,2690,425,1300,420,34.2,-117,Cheap
89700,1.88,30,2480,573,1170,438,34.2,-117,Cheap
87100,3.01,25,2800,596,1650,569,34.2,-117,Cheap
107000,3.64,6,5660,1290,2940,1160,34.2,-117,Cheap
137000,5.51,19,2530,381,1180,381,34.2,-117,Cheap
109000,4.72,6,1070,182,999,188,34.2,-117,Cheap
125000,4.63,7,2910,481,1580,499,34.2,-117,Cheap
120000,2.99,5,4720,1140,2560,1060,34.2,-117,Cheap
106000,3.79,13,3620,665,2190,620,34.2,-117,Cheap
131000,4.02,9,711,139,316,152,34.2,-117,Cheap
122000,3.33,7,5750,1310,2580,1150,34.1,-117,Cheap
115000,4.34,33,1610,282,608,260,34.1,-117,Cheap
88000,2.41,38,740,163,332,138,34.1,-117,Cheap
85500,2.06,40,961,199,509,182,34.1,-117,Cheap
89000,1.94,39,1780,335,841,320,34.1,-117,Cheap
86100,3.23,44,1490,273,972,281,34.1,-117,Cheap
89400,1.87,38,2010,448,1190,403,34.1,-117,Cheap
96000,3.92,34,2040,385,1200,391,34.1,-117,Cheap
90800,3.86,45,942,166,401,174,34.1,-117,Cheap
65500,2.29,38,1290,284,1050,269,34.1,-117,Cheap
64800,2.06,34,1130,275,971,249,34.1,-117,Cheap
70900,1.17,37,1410,343,1130,351,34.1,-117,Cheap
68500,1.93,35,1620,393,1300,362,34.1,-117,Cheap
66400,2.63,36,1080,283,773,224,34.1,-117,Cheap
67000,2.68,42,525,111,444,120,34.1,-117,Cheap
64000,1.47,38,1210,321,1230,317,34.1,-117,Cheap
64900,1.9,52,851,190,731,190,34.1,-117,Cheap
64100,1.94,41,1110,257,816,197,34.1,-117,Cheap
68100,2.01,52,1460,415,1240,341,34.1,-117,Cheap
63400,1.77,44,589,130,504,137,34.1,-117,Cheap
69500,1.52,28,2900,755,2410,655,34.1,-117,Cheap
78800,3.12,27,2050,461,1740,463,34.1,-117,Cheap
59700,1.87,42,801,176,711,183,34.1,-117,Cheap
75200,2.18,40,1050,244,745,243,34.1,-117,Cheap
73700,1.61,34,1340,345,1010,311,34.1,-117,Cheap
160000,6.22,32,2890,427,1150,446,34.2,-117,Cheap
122000,3.83,36,1730,280,604,259,34.1,-117,Cheap
97400,3.81,38,1980,343,796,344,34.1,-117,Cheap
97000,2.97,42,1810,345,856,352,34.1,-117,Cheap
99100,2.88,38,2460,488,1140,453,34.2,-117,Cheap
122000,1.98,26,2470,532,1070,501,34.2,-117,Cheap
90700,2.38,35,2030,456,972,398,34.2,-117,Cheap
135000,3.18,32,2170,430,815,401,34.1,-117,Cheap
93300,3.49,40,2360,438,968,416,34.1,-117,Cheap
97300,4.05,52,1680,266,646,256,34.1,-117,Cheap
103000,3.3,49,1820,321,757,324,34.1,-117,Cheap
81900,2.39,40,2190,496,1210,493,34.1,-117,Cheap
82900,2.54,45,1600,314,771,319,34.1,-117,Cheap
97600,3.13,48,1720,307,610,267,34.1,-117,Cheap
90000,2.42,39,1990,401,805,341,34.1,-117,Cheap
88100,2.34,37,1450,261,761,248,34.1,-117,Cheap
77100,1.84,44,2470,568,1360,517,34.1,-117,Cheap
76800,1.83,29,2080,577,1420,524,34.1,-117,Cheap
79500,1.2,52,1860,395,968,333,34.1,-117,Cheap
77900,1.48,52,2420,528,1170,455,34.1,-117,Cheap
70600,1.36,36,2990,822,2380,751,34.1,-117,Cheap
65800,1.1,40,2200,612,1520,531,34.1,-117,Cheap
75800,1.52,44,2340,563,1240,467,34.1,-117,Cheap
71500,1.45,42,2120,557,1530,494,34.1,-117,Cheap
66900,2.6,43,1020,261,736,215,34.1,-117,Cheap
66100,1.4,47,2460,611,1650,512,34.1,-117,Cheap
68200,1.21,47,1650,432,1310,385,34.1,-117,Cheap
72100,1.84,45,1370,351,1050,274,34.1,-117,Cheap
63500,2.2,50,1630,437,1580,394,34.1,-117,Cheap
70800,1.17,48,1500,448,1590,455,34.1,-117,Cheap
78800,0.71,35,2010,677,1710,612,34.1,-117,Cheap
68000,1.56,35,2430,715,1920,586,34.1,-117,Cheap
69500,1.49,39,1570,418,1260,359,34.1,-117,Cheap
71300,0.72,19,1200,405,844,424,34.1,-117,Cheap
68300,1.18,24,1450,387,1180,330,34.1,-117,Cheap
75000,2.56,49,60,11,76,13,34.1,-117,Cheap
90800,2.29,44,376,87,273,107,34.1,-117,Cheap
73300,1.8,34,567,143,387,138,34.1,-117,Cheap
159000,4.34,31,1520,238,596,255,34.2,-117,Cheap
117000,3.72,37,1710,278,744,274,34.2,-117,Cheap
91500,3.9,35,2710,481,1600,479,34.2,-117,Cheap
97600,3.3,30,1770,380,990,348,34.1,-117,Cheap
88300,3.6,33,2270,389,1100,380,34.1,-117,Cheap
98000,3.71,31,3540,658,1720,663,34.2,-117,Cheap
124000,3.89,30,1940,351,945,344,34.2,-117,Cheap
250000,4.63,16,30,3,49,8,34.2,-117,Expensive
88800,2.15,22,7940,1980,4520,1790,34.1,-117,Cheap
115000,2.25,19,5160,1230,2680,1140,34.1,-117,Cheap
96400,4.1,36,3800,676,1740,585,34.1,-117,Cheap
97600,4.44,35,1520,257,658,245,34.1,-117,Cheap
95300,3.36,35,1490,253,705,253,34.1,-117,Cheap
90000,3.69,33,2900,503,1370,487,34.1,-117,Cheap
83400,3,37,2500,472,1290,487,34.1,-117,Cheap
72100,2,37,2400,550,1230,493,34.1,-117,Cheap
87500,2.14,39,3520,747,2260,721,34.1,-117,Cheap
78800,1.72,31,2210,636,1310,562,34.1,-117,Cheap
83800,3.07,40,1300,254,793,268,34.1,-117,Cheap
87800,2.96,36,3340,687,2390,589,34.1,-117,Cheap
88200,2.52,35,861,148,381,138,34.1,-117,Cheap
72600,1.85,17,3110,752,2160,643,34.1,-117,Cheap
70800,2.75,32,2910,641,2010,614,34.1,-117,Cheap
70200,1.46,27,2900,684,1510,668,34.1,-117,Cheap
87500,0.87,52,954,246,943,256,34.1,-117,Cheap
67700,1.41,30,2170,560,1510,486,34.1,-117,Cheap
59300,1.22,33,1210,288,850,238,34.1,-117,Cheap
62900,1.83,44,567,134,565,150,34.1,-117,Cheap
78000,1.8,9,3900,1040,3690,896,34.1,-117,Cheap
84500,2.93,29,1960,415,1680,435,34.1,-117,Cheap
86700,3.18,35,2240,423,1390,396,34.1,-117,Cheap
95200,3.75,37,2270,405,1180,403,34.1,-117,Cheap
89200,2.52,32,2090,458,1360,412,34.1,-117,Cheap
90500,2.05,46,1850,425,1100,377,34.1,-117,Cheap
93700,3.23,35,1380,248,730,264,34.1,-117,Cheap
99400,3.23,33,4920,1010,3500,953,34.1,-117,Cheap
75300,2.38,38,1590,345,1350,368,34.1,-117,Cheap
78600,2.39,30,1130,251,1030,237,34.1,-117,Cheap
85500,2.52,41,1360,264,786,244,34.1,-117,Cheap
84000,3.19,46,1310,276,576,244,34.1,-117,Cheap
76900,2,52,1230,269,693,272,34.1,-117,Cheap
63500,2.16,52,802,160,564,131,34.1,-117,Cheap
73100,1.4,26,613,149,431,130,34,-117,Cheap
67000,1.05,42,530,123,390,124,34.1,-117,Cheap
68200,2.57,48,732,149,486,139,34.1,-117,Cheap
65000,2.02,36,755,157,625,152,34.1,-117,Cheap
73100,1.45,46,476,102,476,91,34.1,-117,Cheap
74600,1.92,43,1700,387,1180,352,34.1,-117,Cheap
69900,1.94,40,2010,495,1530,469,34.1,-117,Cheap
70900,2.11,40,2940,732,2020,676,34.1,-117,Cheap
84000,2.11,26,971,245,592,207,34.1,-117,Cheap
81500,1.99,37,953,231,611,230,34.1,-117,Cheap
88300,2.7,6,7420,2110,4090,1790,34,-117,Cheap
117000,2.52,18,1840,388,727,336,34,-117,Cheap
106000,2.83,14,1580,347,825,259,34,-117,Cheap
135000,4.73,29,2480,383,1190,385,34,-117,Cheap
150000,3.39,5,2790,577,1310,536,34,-117,Cheap
95800,1.67,6,2160,544,1040,391,34,-117,Cheap
116000,3.42,7,4670,1120,2530,1050,34,-117,Cheap
112000,4.51,7,1970,403,1340,423,34.1,-117,Cheap
137000,5.14,2,1660,290,868,304,34.1,-117,Cheap
123000,4.67,17,1780,292,1010,293,34,-117,Cheap
124000,4.8,18,2340,402,1260,382,34,-117,Cheap
122000,3.9,13,3850,761,1690,669,34,-117,Cheap
135000,5.03,24,1970,299,786,302,34,-117,Cheap
152000,5.74,9,1200,187,629,207,34,-117,Cheap
129000,5.21,18,1630,274,899,285,34,-117,Cheap
198000,4.17,9,8190,1530,3630,1470,34,-117,Expensive
79300,0.98,36,848,186,737,169,34.1,-117,Cheap
73000,1.43,38,1090,256,856,212,34.1,-117,Cheap
85800,2.45,30,2980,605,1780,573,34.1,-117,Cheap
78800,2.44,21,3070,706,2140,687,34.1,-117,Cheap
82100,1.72,21,418,132,401,120,34.1,-117,Cheap
215000,6.2,17,3360,507,1520,496,34,-117,Expensive
161000,4.45,18,5760,1060,2760,1060,34,-117,Cheap
138000,3.16,34,1700,395,849,359,34,-117,Cheap
85700,2.02,20,5260,1510,3780,1400,34.1,-117,Cheap
93000,1.98,23,4500,1160,3260,937,34.1,-117,Cheap
107000,3,18,5010,1110,2950,963,34.1,-117,Cheap
224000,7.98,5,1780,234,726,222,34,-117,Expensive
165000,5.34,4,4290,682,1980,705,34,-117,Cheap
93300,3.26,9,3600,786,1780,718,34.1,-117,Cheap
137000,4.64,17,5040,817,2080,833,34.1,-117,Cheap
129000,2.56,16,2580,521,956,472,34.1,-117,Cheap
108000,3.02,6,2380,606,1300,488,34.1,-117,Cheap
128000,4.61,23,3850,608,1620,630,34.1,-117,Cheap
140000,6,26,2040,293,936,375,34.1,-117,Cheap
141000,5.26,16,1610,245,811,267,34.1,-117,Cheap
159000,6.25,9,2520,352,1140,362,34.1,-117,Cheap
173000,7.73,18,1860,251,747,256,34.1,-117,Cheap
160000,3.15,14,2650,524,989,479,34.1,-117,Cheap
145000,5.16,18,1920,333,890,323,34.1,-117,Cheap
87500,1.15,24,1200,310,594,187,34.1,-117,Cheap
98900,3.35,26,3770,716,1910,620,34.1,-117,Cheap
81600,2.38,6,4460,1090,2360,952,34.1,-117,Cheap
68700,1.65,10,1150,293,726,251,34.1,-117,Cheap
110000,2.7,10,5950,1330,3200,1160,34.1,-117,Cheap
127000,3.41,14,4000,711,1510,665,34.1,-117,Cheap
82500,2.81,34,2460,499,1540,507,34.1,-117,Cheap
92900,3.34,31,3040,565,1830,575,34.1,-117,Cheap
114000,3.5,24,3530,618,1680,590,34.1,-117,Cheap
72300,2.16,29,2650,667,1820,593,34.1,-117,Cheap
73200,2.21,23,1920,454,1160,358,34.1,-117,Cheap
81300,2.59,22,1160,221,995,244,34.1,-117,Cheap
73500,2.11,18,1440,319,699,310,34.1,-117,Cheap
78300,2.01,33,2170,500,1430,472,34.1,-117,Cheap
77200,2.37,30,2510,597,1390,523,34.1,-117,Cheap
80400,2.04,26,2970,603,1970,532,34.1,-117,Cheap
90900,3.69,32,1680,354,1020,339,34.1,-117,Cheap
89400,3.22,27,1250,229,692,234,34.1,-117,Cheap
90900,3.41,26,1760,304,905,281,34.1,-117,Cheap
97700,4.01,5,2170,384,1170,358,34.1,-117,Cheap
143000,3.06,5,5750,1390,2380,1090,34.1,-117,Cheap
129000,3.24,8,3070,692,1440,666,34.1,-117,Cheap
164000,5.41,2,3870,573,1280,433,34.1,-117,Cheap
163000,3.27,40,96,14,46,14,34.1,-117,Cheap
174000,6.22,3,15700,2250,6080,1920,34.1,-117,Cheap
90300,3.21,28,2240,399,1460,379,34.1,-117,Cheap
84700,2.65,22,2470,555,1570,494,34.1,-117,Cheap
127000,4.59,5,4460,751,2390,773,34.1,-117,Cheap
97400,3.39,14,1260,245,752,264,34.1,-117,Cheap
75300,2.12,28,1310,279,885,255,34.1,-117,Cheap
113000,2.95,7,1350,301,799,276,34.1,-117,Cheap
85100,1.35,26,1950,446,1280,414,34.1,-117,Cheap
81900,2.19,28,699,180,432,168,34.1,-117,Cheap
72800,1.45,37,1470,348,1320,339,34.1,-117,Cheap
72500,2.19,40,2370,500,1770,455,34.1,-117,Cheap
100000,1.3,52,954,233,533,239,34.1,-117,Cheap
103000,2.56,21,6110,1560,2810,1440,34.1,-117,Cheap
122000,2.49,29,3440,731,1320,676,34,-117,Cheap
149000,3.18,29,4010,700,1580,696,34,-117,Cheap
141000,4.91,41,1770,288,753,278,34,-117,Cheap
137000,2.61,52,1820,342,601,315,34,-117,Cheap
118000,2.51,52,1950,432,767,392,34,-117,Cheap
118000,3.22,33,1690,313,808,298,34,-117,Cheap
135000,3.88,33,3010,498,1250,488,34,-117,Cheap
173000,6.07,24,1590,222,676,234,34,-117,Cheap
153000,5.99,23,1760,267,1130,279,34,-117,Cheap
225000,6.29,14,3060,426,1570,419,34,-117,Expensive
138000,3.21,4,2900,764,1250,664,34,-117,Cheap
153000,3.69,38,2490,381,1000,369,34,-117,Cheap
152000,4.68,36,2220,361,942,331,34,-117,Cheap
182000,6.5,25,2510,340,900,320,34,-117,Expensive
382000,10.9,20,856,124,395,145,34,-117,Expensive
136000,4.51,9,5310,993,2630,925,34.1,-117,Cheap
108000,3.07,24,6570,1240,2900,1200,34.1,-117,Cheap
138000,4.88,5,1470,228,842,257,34.1,-117,Cheap
130000,5.35,15,1850,316,906,298,34.1,-117,Cheap
162000,5.59,3,5540,828,2510,806,34.1,-117,Cheap
141000,3.97,15,3060,510,1150,460,34.1,-117,Cheap
127000,4.07,25,3670,644,1820,634,34.1,-117,Cheap
204000,6.75,5,2630,359,1170,372,34,-117,Expensive
162000,5.02,9,1440,219,633,230,34,-117,Cheap
150000,6.07,23,3220,462,1410,435,34,-117,Cheap
122000,4.21,24,2880,507,1140,474,34,-117,Cheap
283000,7.58,14,2850,420,1170,377,34,-117,Expensive
117000,2.81,33,2100,468,2000,412,34.1,-117,Cheap
94300,1.82,17,2290,554,1410,541,34.1,-117,Cheap
270000,7.3,26,7560,1050,2910,1010,34,-117,Expensive
237000,6.56,32,2830,393,1030,385,34,-117,Expensive
217000,6.15,26,5310,701,1820,676,34,-117,Expensive
231000,6.33,33,4580,648,1760,638,34,-117,Expensive
131000,4.06,37,106,18,27,12,34,-117,Cheap
103000,2.52,24,6260,1270,3130,1190,34.1,-117,Cheap
121000,1.39,38,281,55,151,52,34.1,-117,Cheap
163000,4.97,4,3080,510,1340,486,34.1,-117,Cheap
86900,2.8,34,2410,541,1340,514,34.1,-117,Cheap
500000,3.06,34,45,11,39,14,34.1,-117,Expensive
147000,4.82,25,2500,438,1070,405,34,-117,Cheap
173000,1.97,14,5760,1010,1880,841,34,-117,Cheap
220000,4.23,16,3780,577,1620,525,34.1,-117,Expensive
192000,4.24,19,4420,648,1630,619,34,-117,Expensive
121000,4.14,26,3910,670,1880,665,34,-117,Cheap
135000,4.72,15,5590,891,2420,840,34,-117,Cheap
317000,7.27,6,2290,312,957,274,34,-117,Expensive
112000,2.29,23,3970,766,1520,698,34,-117,Cheap
96000,2.52,24,4140,826,2130,772,34,-117,Cheap
116000,3.15,23,3860,699,2080,652,34,-117,Cheap
123000,3.34,20,3110,563,1450,538,34,-117,Cheap
116000,2.69,24,3910,809,1930,762,34,-117,Cheap
107000,2.6,21,3100,646,1350,614,34,-117,Cheap
117000,2.19,27,5480,1210,2650,1130,34,-117,Cheap
104000,1.44,24,4660,1210,1850,1120,34,-117,Cheap
105000,1.4,28,3010,698,1200,626,34,-117,Cheap
126000,1.52,27,1950,446,859,418,34,-117,Cheap
114000,3.04,26,3500,664,1860,681,34,-117,Cheap
92000,2.7,29,3380,795,1760,699,34,-117,Cheap
98300,2.59,30,3470,735,1670,691,34,-117,Cheap
40400,3.41,35,7920,1640,3430,1330,35.5,-117,Cheap
35000,2.38,39,8190,1750,6850,1600,34.6,-117,Cheap
140000,3.6,6,8880,1690,3770,1330,34.4,-118,Cheap
139000,3.47,6,4260,749,2010,666,34.4,-118,Cheap
120000,3.74,5,2880,567,1400,465,34.4,-118,Cheap
131000,3.52,6,6070,1140,3090,947,34.5,-117,Cheap
127000,3.23,4,6710,1200,3130,1030,34.5,-118,Cheap
84900,2.02,20,1320,309,486,196,34.7,-118,Cheap
69500,1.76,8,5450,1360,3220,1210,34.6,-117,Cheap
57900,1.68,14,859,212,541,181,34.6,-117,Cheap
64700,1.42,18,755,169,483,165,34.6,-117,Cheap
73400,1.6,10,2960,668,1850,609,34.6,-117,Cheap
83300,2.95,5,2950,671,1620,530,34.5,-118,Cheap
91300,3.04,7,3940,764,2140,711,34.5,-117,Cheap
167000,3.73,20,7050,1310,2200,810,34.4,-118,Cheap
177000,4.86,18,5210,912,1300,464,34.3,-118,Cheap
108000,4.11,35,1530,338,688,256,34.3,-118,Cheap
153000,4.55,39,1580,317,872,322,34.3,-118,Cheap
76600,2.83,27,2720,583,1470,509,34.9,-117,Cheap
55500,2.31,36,2180,555,1400,492,34.9,-117,Cheap
61600,1.65,37,1200,351,782,296,34.9,-117,Cheap
59600,1.43,36,2830,916,1760,736,34.9,-117,Cheap
72000,2.11,34,2190,519,1330,515,34.9,-117,Cheap
69400,2.99,29,2640,512,1190,446,34.9,-117,Cheap
70400,2.72,26,2600,498,1330,443,34.9,-117,Cheap
69300,2.83,29,3110,661,1530,608,34.9,-117,Cheap
66800,3.17,37,1880,366,1050,353,34.9,-117,Cheap
62000,3.71,36,1200,260,665,229,34.9,-117,Cheap
98500,2.66,5,4790,910,1940,806,34.4,-117,Cheap
92500,3.28,7,8410,1580,5150,1520,34.5,-117,Cheap
110000,2.68,17,1610,326,765,300,34.5,-117,Cheap
111000,2.8,14,3030,556,1350,485,34.4,-117,Cheap
104000,3.42,29,2250,464,855,315,34.4,-117,Cheap
171000,5.11,4,2370,361,1020,322,34.5,-117,Cheap
171000,5.42,9,4060,536,1460,478,34.5,-117,Cheap
116000,3.63,14,2130,348,1070,360,34.5,-117,Cheap
92200,2.18,10,4200,850,2380,808,34.5,-117,Cheap
94100,2.01,13,4460,925,2230,840,34.5,-117,Cheap
64800,2.13,31,265,55,186,55,34.5,-117,Cheap
86900,2.78,8,3560,691,2160,659,34.5,-117,Cheap
102000,3.21,7,5000,953,2760,891,34.5,-117,Cheap
110000,3.66,7,2450,447,1220,408,34.5,-117,Cheap
152000,3.07,10,3100,520,1280,464,34.5,-117,Cheap
142000,4.69,7,3200,477,1520,470,34.5,-117,Cheap
168000,5.59,9,5760,807,2160,758,34.5,-117,Cheap
148000,5.09,17,4380,629,1720,595,34.5,-117,Cheap
158000,4.13,13,5840,955,2460,915,34.5,-117,Cheap
119000,2.91,8,12500,2500,6130,2320,34.5,-117,Cheap
119000,3.92,12,4480,761,2260,735,34.5,-117,Cheap
90800,3.49,15,5150,942,2900,897,34.5,-117,Cheap
98500,3.82,5,3770,619,2100,635,34.5,-117,Cheap
64100,1.23,38,1640,489,1200,406,34.5,-117,Cheap
56500,1.06,31,1170,360,1160,328,34.5,-117,Cheap
85400,3.26,25,2550,488,1340,487,34.5,-117,Cheap
79900,2.61,26,2300,496,1260,441,34.5,-117,Cheap
91700,0.83,18,279,59,188,60,34.5,-117,Cheap
92800,3.13,9,5900,1170,3490,1060,34.5,-117,Cheap
97100,3.09,10,3780,712,2040,685,34.5,-117,Cheap
103000,2.36,6,5670,1390,2450,1200,34.5,-117,Cheap
98000,3.38,10,2160,392,1170,362,34.5,-117,Cheap
98300,3.29,9,3290,585,1680,530,34.5,-117,Cheap
122000,3.98,3,16500,2550,7590,2290,34.5,-117,Cheap
74300,3.16,34,4490,838,2340,779,34.5,-117,Cheap
116000,2.89,16,3070,612,1280,604,34.5,-117,Cheap
82300,2.02,18,2700,698,1610,597,34.5,-117,Cheap
100000,3.02,10,4680,884,2850,812,34.5,-117,Cheap
117000,2.11,14,2440,447,883,465,34.5,-117,Cheap
93400,1.62,7,4580,1050,2050,918,34.5,-117,Cheap
112000,3.39,3,7690,1550,3800,1400,34.5,-117,Cheap
93100,3.02,8,4630,887,2740,846,34.5,-117,Cheap
194000,6.03,7,2050,342,878,292,34.5,-117,Expensive
175000,4.74,7,2340,351,846,314,34.5,-117,Cheap
165000,3.66,8,1790,276,690,271,34.5,-117,Cheap
163000,4.19,6,4630,753,1850,694,34.5,-117,Cheap
303000,5.37,8,3570,543,1130,419,34.5,-117,Expensive
120000,2.19,13,3680,668,1610,668,34.4,-117,Cheap
118000,2.99,14,2110,396,960,396,34.4,-117,Cheap
108000,1.58,11,5930,1380,2760,1240,34.4,-117,Cheap
105000,3.66,11,3570,592,1880,507,34.4,-117,Cheap
124000,3.34,8,6040,979,3030,991,34.4,-117,Cheap
126000,4.22,6,6990,1120,3660,1090,34.4,-117,Cheap
152000,5.02,9,2400,390,1070,359,34.4,-117,Cheap
103000,1.53,14,3020,643,1640,582,34.4,-117,Cheap
120000,4.29,13,2030,348,1040,344,34.4,-117,Cheap
114000,3.75,13,3680,604,1770,585,34.4,-117,Cheap
101000,3.4,8,3580,672,2220,630,34.4,-117,Cheap
123000,3.79,15,1700,273,847,266,34.4,-117,Cheap
