Median House Price,Median Income,Median Age,Total Rooms,Total Bedrooms,Population,Total Houses,Latitude,Longitude
165000.00,4.21,37.00,1110.00,222.00,771.00,224.00,33.90,-118.00
160000.00,3.27,35.00,1650.00,325.00,1070.00,301.00,33.90,-118.00
166000.00,2.86,30.00,3260.00,942.00,2740.00,895.00,33.90,-118.00
159000.00,3.20,29.00,2390.00,570.00,1980.00,548.00,33.90,-118.00
147000.00,2.90,18.00,1570.00,396.00,1200.00,365.00,33.90,-118.00
158000.00,4.14,24.00,4880.00,1040.00,4520.00,1050.00,33.90,-118.00
181000.00,3.20,21.00,2860.00,701.00,1490.00,621.00,33.90,-118.00
173000.00,4.67,36.00,1360.00,271.00,909.00,275.00,33.90,-118.00
158000.00,4.02,35.00,2230.00,463.00,1560.00,427.00,33.90,-118.00
120000.00,1.88,41.00,550.00,129.00,642.00,125.00,33.90,-118.00
155000.00,3.19,36.00,1050.00,227.00,975.00,239.00,33.90,-118.00
158000.00,4.42,37.00,1160.00,254.00,882.00,236.00,33.90,-118.00
221000.00,5.11,26.00,2480.00,412.00,1540.00,449.00,33.90,-118.00
185000.00,4.54,29.00,1140.00,217.00,964.00,222.00,33.90,-118.00
161000.00,3.08,17.00,2220.00,544.00,2010.00,512.00,33.90,-118.00
120000.00,3.13,35.00,1150.00,274.00,1650.00,265.00,33.90,-118.00
123000.00,3.04,28.00,1040.00,275.00,1550.00,269.00,33.90,-118.00
115000.00,3.19,35.00,1070.00,290.00,1410.00,274.00,33.90,-118.00
154000.00,3.29,37.00,1150.00,259.00,981.00,225.00,33.90,-118.00
164000.00,3.88,39.00,2500.00,546.00,1850.00,518.00,33.90,-118.00
163000.00,3.87,42.00,1010.00,224.00,776.00,228.00,33.90,-118.00
169000.00,4.64,45.00,1780.00,353.00,1180.00,337.00,33.90,-118.00
168000.00,4.21,44.00,1170.00,237.00,733.00,237.00,33.90,-118.00
161000.00,3.56,42.00,1770.00,372.00,1160.00,368.00,33.90,-118.00
154000.00,4.05,37.00,1150.00,258.00,742.00,242.00,33.90,-118.00
176000.00,3.14,33.00,3330.00,720.00,2530.00,689.00,33.90,-118.00
166000.00,4.33,43.00,1240.00,243.00,776.00,246.00,33.90,-118.00
175000.00,4.42,40.00,1880.00,377.00,1230.00,378.00,33.90,-118.00
168000.00,3.73,41.00,834.00,166.00,603.00,179.00,33.90,-118.00
172000.00,3.69,42.00,1150.00,215.00,708.00,204.00,33.90,-118.00
164000.00,4.09,42.00,991.00,215.00,717.00,219.00,33.90,-118.00
167000.00,3.10,27.00,3400.00,882.00,2470.00,811.00,33.90,-118.00
186000.00,4.49,34.00,2240.00,436.00,1480.00,443.00,33.90,-118.00
162000.00,4.75,37.00,1060.00,202.00,768.00,206.00,33.90,-118.00
156000.00,3.60,37.00,796.00,175.00,740.00,183.00,33.90,-118.00
182000.00,4.72,36.00,769.00,142.00,498.00,137.00,33.90,-118.00
178000.00,3.59,35.00,994.00,203.00,602.00,185.00,33.90,-118.00
185000.00,4.49,35.00,2600.00,495.00,1470.00,470.00,33.90,-118.00
196000.00,3.51,26.00,4170.00,893.00,2470.00,863.00,33.90,-118.00
205000.00,4.38,35.00,1140.00,197.00,772.00,233.00,33.90,-118.00
276000.00,3.59,35.00,1620.00,304.00,868.00,272.00,33.90,-118.00
237000.00,3.21,34.00,2510.00,594.00,1550.00,545.00,33.90,-118.00
178000.00,5.08,35.00,1320.00,269.00,1080.00,240.00,33.90,-118.00
183000.00,5.14,36.00,1350.00,278.00,748.00,278.00,33.90,-118.00
193000.00,3.88,36.00,1090.00,231.00,617.00,211.00,33.90,-118.00
207000.00,3.58,36.00,1430.00,265.00,749.00,261.00,33.90,-118.00
217000.00,3.00,36.00,2050.00,386.00,1020.00,394.00,33.90,-118.00
192000.00,4.77,38.00,1480.00,269.00,827.00,265.00,33.90,-118.00
191000.00,4.49,36.00,1970.00,316.00,910.00,306.00,33.90,-118.00
178000.00,4.38,37.00,932.00,171.00,578.00,175.00,33.90,-118.00
226000.00,3.60,26.00,2150.00,471.00,1150.00,429.00,33.90,-118.00
181000.00,3.07,34.00,1770.00,410.00,974.00,404.00,33.90,-118.00
204000.00,3.12,32.00,1980.00,472.00,1370.00,431.00,33.90,-118.00
163000.00,4.03,35.00,1590.00,350.00,1300.00,335.00,33.90,-118.00
147000.00,2.96,38.00,901.00,205.00,760.00,208.00,33.90,-118.00
145000.00,2.81,20.00,2850.00,737.00,1860.00,662.00,33.90,-118.00
157000.00,2.73,28.00,2410.00,616.00,2400.00,594.00,33.90,-118.00
127000.00,2.95,28.00,2920.00,739.00,3010.00,673.00,33.90,-118.00
144000.00,3.10,35.00,1400.00,338.00,1420.00,367.00,33.90,-118.00
133000.00,3.32,35.00,574.00,116.00,610.00,147.00,33.90,-118.00
146000.00,2.35,25.00,2050.00,578.00,1720.00,507.00,33.90,-118.00
144000.00,3.15,6.00,3450.00,847.00,2470.00,712.00,33.90,-118.00
114000.00,2.87,12.00,3650.00,993.00,3220.00,854.00,33.90,-118.00
146000.00,3.80,42.00,856.00,167.00,748.00,195.00,33.90,-118.00
162000.00,3.93,37.00,1500.00,288.00,1240.00,344.00,33.90,-118.00
155000.00,2.43,25.00,1710.00,442.00,1180.00,410.00,33.90,-118.00
146000.00,3.55,32.00,1450.00,365.00,1890.00,366.00,33.90,-118.00
144000.00,2.73,32.00,778.00,227.00,933.00,209.00,33.90,-118.00
151000.00,3.09,31.00,2540.00,603.00,2630.00,576.00,33.90,-118.00
140000.00,3.10,34.00,1250.00,320.00,1960.00,338.00,33.90,-118.00
144000.00,2.19,38.00,483.00,113.00,389.00,108.00,33.90,-118.00
146000.00,1.73,6.00,1660.00,536.00,1200.00,487.00,33.90,-118.00
350000.00,7.24,52.00,63.00,12.00,47.00,8.00,33.90,-118.00
161000.00,2.63,11.00,3610.00,880.00,3640.00,873.00,33.90,-118.00
132000.00,2.67,25.00,5900.00,1460.00,4150.00,1360.00,33.90,-118.00
148000.00,3.27,30.00,4430.00,995.00,4200.00,921.00,33.90,-118.00
146000.00,2.52,24.00,4230.00,1090.00,2690.00,1040.00,33.90,-118.00
191000.00,3.41,33.00,2850.00,641.00,2320.00,647.00,33.90,-118.00
191000.00,3.28,46.00,940.00,219.00,599.00,214.00,33.90,-118.00
170000.00,2.98,30.00,1690.00,398.00,1180.00,383.00,33.90,-118.00
208000.00,3.49,36.00,1810.00,350.00,886.00,347.00,33.90,-118.00
205000.00,2.89,33.00,3670.00,867.00,2370.00,845.00,33.90,-118.00
183000.00,2.93,33.00,2870.00,786.00,1770.00,705.00,33.90,-118.00
226000.00,5.04,36.00,599.00,125.00,361.00,139.00,33.90,-118.00
196000.00,3.63,36.00,1480.00,305.00,788.00,291.00,33.90,-118.00
180000.00,3.34,39.00,1380.00,282.00,883.00,291.00,33.90,-118.00
203000.00,3.90,35.00,1460.00,261.00,686.00,236.00,33.90,-118.00
207000.00,2.94,35.00,3480.00,730.00,1890.00,673.00,33.90,-118.00
171000.00,2.93,22.00,6880.00,1960.00,5160.00,1880.00,33.90,-118.00
181000.00,2.54,29.00,2670.00,848.00,2030.00,781.00,33.90,-118.00
174000.00,4.13,38.00,1220.00,282.00,756.00,256.00,33.90,-118.00
244000.00,2.62,25.00,1770.00,559.00,983.00,488.00,33.90,-118.00
192000.00,3.19,40.00,2340.00,571.00,1310.00,544.00,33.90,-118.00
193000.00,2.20,32.00,3090.00,1020.00,1980.00,956.00,33.90,-118.00
166000.00,2.71,29.00,2820.00,737.00,1720.00,678.00,33.90,-118.00
180000.00,4.91,37.00,1160.00,238.00,740.00,243.00,33.90,-118.00
196000.00,4.57,39.00,1740.00,339.00,1050.00,330.00,33.90,-118.00
180000.00,4.05,30.00,2600.00,580.00,1660.00,539.00,33.90,-118.00
175000.00,4.17,33.00,1250.00,276.00,866.00,268.00,33.90,-118.00
161000.00,4.36,41.00,1530.00,343.00,1120.00,341.00,33.90,-118.00
168000.00,2.66,24.00,3310.00,982.00,2090.00,881.00,33.90,-118.00
198000.00,3.37,29.00,2690.00,659.00,1750.00,617.00,33.90,-118.00
240000.00,4.09,19.00,3200.00,708.00,1760.00,667.00,33.90,-118.00
232000.00,4.67,33.00,1380.00,254.00,795.00,297.00,33.90,-118.00
241000.00,5.04,15.00,3250.00,598.00,1770.00,618.00,33.90,-118.00
156000.00,2.51,21.00,3760.00,1080.00,1920.00,977.00,33.90,-118.00
218000.00,3.08,36.00,1080.00,218.00,557.00,210.00,33.90,-118.00
166000.00,3.53,32.00,1790.00,459.00,1130.00,461.00,33.90,-118.00
195000.00,3.33,20.00,3640.00,868.00,2330.00,822.00,33.90,-118.00
171000.00,3.10,21.00,6620.00,1770.00,4400.00,1650.00,33.90,-118.00
297000.00,5.76,17.00,4810.00,838.00,3060.00,853.00,33.90,-118.00
286000.00,6.30,17.00,2360.00,396.00,1390.00,364.00,33.90,-118.00
337000.00,6.59,17.00,7190.00,1070.00,3840.00,1070.00,33.90,-118.00
314000.00,5.89,18.00,4930.00,773.00,2950.00,754.00,33.90,-118.00
284000.00,5.75,16.00,4930.00,825.00,2670.00,810.00,33.90,-118.00
140000.00,4.26,17.00,2410.00,539.00,1420.00,524.00,33.90,-118.00
345000.00,6.20,18.00,2440.00,375.00,1300.00,386.00,33.90,-118.00
299000.00,5.77,18.00,3410.00,556.00,1950.00,509.00,33.90,-118.00
287000.00,5.87,17.00,2260.00,383.00,1380.00,386.00,33.90,-118.00
289000.00,6.24,19.00,4260.00,678.00,2620.00,661.00,33.90,-118.00
339000.00,5.68,17.00,3670.00,562.00,2100.00,579.00,33.90,-118.00
320000.00,7.01,16.00,3770.00,606.00,2200.00,564.00,33.90,-118.00
294000.00,5.08,16.00,5600.00,938.00,3050.00,893.00,33.90,-118.00
266000.00,5.41,16.00,2850.00,626.00,1990.00,603.00,33.90,-118.00
278000.00,5.93,16.00,2310.00,393.00,1370.00,387.00,33.90,-118.00
275000.00,5.69,18.00,4630.00,822.00,2790.00,763.00,33.90,-118.00
323000.00,7.26,21.00,2870.00,437.00,1670.00,470.00,33.90,-118.00
350000.00,6.55,16.00,2680.00,391.00,1380.00,395.00,33.90,-118.00
437000.00,6.01,16.00,4850.00,726.00,2530.00,704.00,33.90,-118.00
320000.00,6.55,18.00,8050.00,1220.00,4280.00,1230.00,33.90,-118.00
268000.00,4.34,21.00,3050.00,624.00,1590.00,568.00,33.90,-118.00
287000.00,6.31,19.00,8120.00,1370.00,5030.00,1350.00,33.90,-118.00
278000.00,5.70,19.00,993.00,174.00,572.00,175.00,33.90,-118.00
208000.00,3.64,27.00,3070.00,736.00,1840.00,719.00,33.90,-118.00
195000.00,3.87,27.00,3120.00,635.00,1890.00,567.00,33.90,-118.00
146000.00,3.56,32.00,1820.00,386.00,1680.00,360.00,33.90,-118.00
146000.00,4.00,33.00,2130.00,435.00,2050.00,426.00,33.90,-118.00
160000.00,3.83,27.00,923.00,186.00,1010.00,204.00,33.90,-118.00
120000.00,3.26,30.00,1900.00,519.00,2690.00,496.00,33.90,-118.00
245000.00,5.16,26.00,1510.00,270.00,931.00,275.00,33.90,-118.00
201000.00,4.14,23.00,2540.00,552.00,2010.00,556.00,33.90,-118.00
220000.00,3.63,28.00,2400.00,436.00,1610.00,429.00,33.90,-118.00
246000.00,3.98,31.00,3500.00,728.00,2100.00,697.00,33.90,-118.00
226000.00,3.71,31.00,2940.00,518.00,1700.00,472.00,33.90,-118.00
190000.00,3.42,28.00,1790.00,352.00,1350.00,330.00,33.90,-118.00
237000.00,3.27,26.00,778.00,173.00,539.00,186.00,33.90,-118.00
216000.00,3.53,29.00,3260.00,783.00,1970.00,737.00,33.90,-118.00
199000.00,3.33,29.00,1020.00,235.00,684.00,248.00,33.90,-118.00
170000.00,3.63,31.00,2380.00,600.00,2040.00,593.00,33.80,-118.00
195000.00,4.84,31.00,2910.00,578.00,1810.00,553.00,33.80,-118.00
213000.00,4.54,23.00,4410.00,910.00,2380.00,825.00,33.80,-118.00
218000.00,4.79,27.00,1590.00,295.00,1060.00,320.00,33.80,-118.00
191000.00,6.00,22.00,1060.00,204.00,682.00,216.00,33.90,-118.00
163000.00,3.80,28.00,4220.00,948.00,3000.00,896.00,33.80,-118.00
153000.00,3.34,25.00,3700.00,953.00,2830.00,860.00,33.80,-118.00
211000.00,4.80,26.00,6960.00,1450.00,4370.00,1440.00,33.80,-118.00
168000.00,4.05,20.00,5640.00,1230.00,3840.00,1200.00,33.80,-118.00
228000.00,5.80,27.00,3480.00,576.00,1660.00,560.00,33.80,-118.00
346000.00,6.25,26.00,4260.00,588.00,1640.00,581.00,33.80,-118.00
137000.00,2.78,30.00,2190.00,556.00,2730.00,525.00,33.80,-118.00
118000.00,2.81,30.00,2640.00,652.00,3410.00,649.00,33.80,-118.00
143000.00,2.60,17.00,4820.00,1170.00,3870.00,1120.00,33.80,-118.00
235000.00,5.39,33.00,2390.00,410.00,1230.00,393.00,33.90,-118.00
227000.00,4.20,35.00,1260.00,252.00,685.00,279.00,33.90,-118.00
200000.00,4.32,44.00,2660.00,511.00,1280.00,462.00,33.90,-118.00
188000.00,3.04,43.00,1630.00,355.00,837.00,350.00,33.90,-118.00
198000.00,4.68,45.00,1610.00,300.00,735.00,295.00,33.90,-118.00
210000.00,4.40,45.00,1320.00,256.00,645.00,256.00,33.90,-118.00
200000.00,3.58,45.00,1870.00,343.00,919.00,344.00,33.90,-118.00
220000.00,4.39,44.00,1660.00,315.00,985.00,319.00,33.90,-118.00
209000.00,5.00,43.00,2100.00,382.00,1070.00,396.00,33.90,-118.00
213000.00,4.63,44.00,1440.00,257.00,745.00,233.00,33.90,-118.00
218000.00,4.87,44.00,1280.00,234.00,538.00,213.00,33.90,-118.00
214000.00,5.08,44.00,1610.00,271.00,799.00,283.00,33.90,-118.00
194000.00,4.89,36.00,1580.00,312.00,827.00,311.00,33.90,-118.00
214000.00,4.49,34.00,2400.00,413.00,1390.00,386.00,33.90,-118.00
167000.00,3.01,33.00,2180.00,522.00,1630.00,467.00,33.90,-118.00
182000.00,3.07,33.00,2370.00,552.00,1670.00,571.00,33.90,-118.00
157000.00,2.64,32.00,1850.00,471.00,1360.00,478.00,33.90,-118.00
170000.00,1.99,18.00,2290.00,662.00,1800.00,537.00,33.90,-118.00
167000.00,3.01,29.00,815.00,206.00,590.00,183.00,33.90,-118.00
163000.00,3.09,42.00,1650.00,371.00,1160.00,351.00,33.90,-118.00
163000.00,4.63,47.00,882.00,185.00,536.00,174.00,33.90,-118.00
168000.00,4.74,44.00,1310.00,267.00,783.00,237.00,33.90,-118.00
161000.00,3.17,42.00,2330.00,503.00,1830.00,501.00,33.90,-118.00
184000.00,2.54,27.00,4700.00,1360.00,2570.00,1220.00,33.90,-118.00
178000.00,2.88,35.00,1770.00,436.00,1170.00,386.00,33.90,-118.00
167000.00,3.70,42.00,2000.00,431.00,1060.00,399.00,33.90,-118.00
157000.00,3.44,46.00,1820.00,438.00,1200.00,451.00,33.90,-118.00
155000.00,2.70,38.00,2010.00,524.00,1450.00,451.00,33.90,-118.00
138000.00,2.24,35.00,1130.00,296.00,774.00,271.00,33.90,-118.00
154000.00,3.12,36.00,2010.00,546.00,1660.00,522.00,33.90,-118.00
160000.00,2.65,27.00,2730.00,867.00,1690.00,794.00,33.90,-118.00
152000.00,3.70,42.00,1210.00,269.00,628.00,229.00,33.90,-118.00
147000.00,4.21,40.00,1700.00,346.00,1190.00,329.00,33.90,-118.00
137000.00,3.24,40.00,2950.00,725.00,2860.00,690.00,33.90,-118.00
143000.00,2.01,31.00,1330.00,417.00,1410.00,363.00,33.90,-118.00
138000.00,3.23,32.00,1510.00,379.00,1080.00,350.00,33.90,-118.00
156000.00,2.52,26.00,703.00,202.00,757.00,212.00,33.90,-118.00
158000.00,3.95,42.00,1480.00,310.00,1050.00,317.00,33.90,-118.00
161000.00,4.21,36.00,1550.00,273.00,974.00,264.00,33.90,-118.00
163000.00,3.56,40.00,2460.00,587.00,1820.00,536.00,33.90,-118.00
162000.00,3.02,44.00,1700.00,396.00,1090.00,384.00,33.90,-118.00
163000.00,3.03,49.00,1940.00,445.00,1340.00,440.00,33.90,-118.00
165000.00,3.77,48.00,2260.00,509.00,1400.00,492.00,33.90,-118.00
166000.00,2.98,45.00,2110.00,494.00,1400.00,454.00,33.90,-118.00
173000.00,3.44,44.00,2140.00,461.00,1130.00,439.00,33.90,-118.00
175000.00,4.07,44.00,1830.00,401.00,1060.00,405.00,33.90,-118.00
162000.00,3.75,38.00,2660.00,626.00,1630.00,604.00,33.90,-118.00
156000.00,2.51,26.00,6610.00,1660.00,4070.00,1560.00,33.90,-118.00
175000.00,2.99,10.00,1660.00,508.00,1370.00,493.00,33.90,-118.00
173000.00,3.07,39.00,2250.00,526.00,1670.00,525.00,33.90,-118.00
170000.00,3.69,38.00,3600.00,862.00,2420.00,832.00,33.90,-118.00
161000.00,3.67,43.00,2750.00,645.00,1670.00,614.00,33.90,-118.00
161000.00,2.38,39.00,2930.00,732.00,1700.00,642.00,33.90,-118.00
158000.00,2.38,40.00,1300.00,342.00,954.00,336.00,33.90,-118.00
195000.00,4.21,37.00,1400.00,257.00,652.00,258.00,33.90,-118.00
218000.00,2.73,30.00,4070.00,1070.00,2140.00,970.00,33.90,-118.00
213000.00,4.14,36.00,1440.00,249.00,606.00,234.00,33.90,-118.00
217000.00,4.08,36.00,1490.00,259.00,699.00,266.00,33.90,-118.00
209000.00,2.47,32.00,2630.00,559.00,1070.00,491.00,33.90,-118.00
216000.00,4.07,36.00,2670.00,473.00,1320.00,478.00,33.90,-118.00
216000.00,4.08,36.00,1980.00,339.00,952.00,339.00,33.90,-118.00
202000.00,5.18,37.00,2260.00,425.00,1180.00,413.00,33.90,-118.00
208000.00,4.60,36.00,2110.00,416.00,1130.00,403.00,33.90,-118.00
213000.00,3.55,36.00,1890.00,391.00,1050.00,405.00,33.90,-118.00
203000.00,4.86,36.00,1770.00,348.00,934.00,333.00,33.90,-118.00
211000.00,5.01,36.00,1700.00,325.00,845.00,308.00,33.90,-118.00
242000.00,5.26,28.00,2830.00,470.00,1350.00,469.00,33.90,-118.00
228000.00,5.95,36.00,1470.00,253.00,713.00,257.00,33.90,-118.00
224000.00,4.64,36.00,956.00,159.00,416.00,157.00,33.90,-118.00
220000.00,4.13,36.00,887.00,163.00,482.00,157.00,33.90,-118.00
216000.00,4.84,36.00,2420.00,389.00,1140.00,387.00,33.90,-118.00
222000.00,4.99,36.00,2750.00,487.00,1390.00,458.00,33.90,-118.00
214000.00,4.85,34.00,2120.00,427.00,972.00,396.00,33.90,-118.00
220000.00,4.37,37.00,2580.00,453.00,1330.00,481.00,33.90,-118.00
218000.00,4.69,37.00,2390.00,409.00,1100.00,399.00,33.90,-118.00
226000.00,5.30,35.00,1790.00,269.00,924.00,263.00,33.80,-118.00
226000.00,4.72,36.00,1920.00,316.00,850.00,319.00,33.80,-118.00
225000.00,4.06,37.00,2060.00,349.00,825.00,334.00,33.80,-118.00
218000.00,5.58,36.00,1730.00,287.00,820.00,288.00,33.80,-118.00
220000.00,4.54,36.00,1560.00,270.00,697.00,251.00,33.80,-118.00
220000.00,5.18,36.00,2570.00,421.00,1320.00,434.00,33.80,-118.00
209000.00,3.78,36.00,690.00,109.00,316.00,104.00,33.80,-118.00
220000.00,4.86,37.00,1590.00,272.00,692.00,245.00,33.80,-118.00
218000.00,5.56,36.00,1760.00,297.00,798.00,287.00,33.80,-118.00
216000.00,4.44,37.00,2140.00,382.00,1050.00,377.00,33.80,-118.00
220000.00,5.07,37.00,2710.00,462.00,1330.00,476.00,33.80,-118.00
217000.00,4.63,36.00,1070.00,188.00,496.00,196.00,33.80,-118.00
219000.00,4.88,36.00,1520.00,263.00,717.00,278.00,33.80,-118.00
221000.00,4.27,36.00,1780.00,303.00,964.00,299.00,33.80,-118.00
221000.00,4.36,44.00,1710.00,314.00,691.00,293.00,33.80,-118.00
216000.00,4.11,37.00,1240.00,221.00,565.00,213.00,33.80,-118.00
226000.00,4.84,36.00,1460.00,257.00,722.00,260.00,33.80,-118.00
213000.00,3.55,35.00,3010.00,674.00,1580.00,671.00,33.80,-118.00
312000.00,4.28,46.00,2440.00,429.00,944.00,374.00,33.80,-118.00
315000.00,4.29,44.00,1710.00,333.00,786.00,344.00,33.80,-118.00
339000.00,3.20,43.00,2110.00,439.00,876.00,429.00,33.80,-118.00
307000.00,6.34,48.00,1900.00,294.00,881.00,293.00,33.80,-118.00
336000.00,4.58,45.00,1910.00,361.00,890.00,342.00,33.80,-118.00
255000.00,4.43,44.00,3040.00,619.00,1320.00,607.00,33.80,-118.00
229000.00,4.93,36.00,3000.00,484.00,1320.00,471.00,33.80,-118.00
481000.00,7.65,29.00,2450.00,354.00,894.00,349.00,33.80,-118.00
224000.00,4.80,36.00,2990.00,491.00,1360.00,497.00,33.80,-118.00
221000.00,3.75,37.00,1510.00,252.00,635.00,241.00,33.80,-118.00
219000.00,4.15,36.00,2440.00,432.00,1200.00,424.00,33.80,-118.00
211000.00,3.64,36.00,1350.00,234.00,643.00,221.00,33.80,-118.00
215000.00,3.86,36.00,2830.00,573.00,1460.00,569.00,33.80,-118.00
220000.00,5.07,36.00,2220.00,367.00,1000.00,351.00,33.80,-118.00
201000.00,4.22,37.00,3710.00,708.00,1960.00,694.00,33.90,-118.00
187000.00,3.46,45.00,1530.00,331.00,791.00,335.00,33.80,-118.00
209000.00,2.73,29.00,4720.00,1370.00,2520.00,1270.00,33.80,-118.00
219000.00,5.08,45.00,1850.00,328.00,945.00,320.00,33.80,-118.00
217000.00,4.10,45.00,2020.00,363.00,880.00,339.00,33.80,-118.00
214000.00,3.98,40.00,2600.00,582.00,1290.00,559.00,33.90,-118.00
316000.00,2.98,35.00,1420.00,294.00,591.00,291.00,33.80,-118.00
219000.00,4.18,44.00,2730.00,577.00,1400.00,555.00,33.80,-118.00
192000.00,2.25,24.00,1230.00,320.00,537.00,273.00,33.80,-118.00
134000.00,0.70,30.00,2550.00,717.00,2090.00,700.00,33.90,-118.00
143000.00,3.88,44.00,1890.00,465.00,1380.00,430.00,33.90,-118.00
152000.00,2.24,30.00,3530.00,1060.00,2680.00,1030.00,33.90,-118.00
150000.00,3.80,49.00,1070.00,260.00,725.00,272.00,33.90,-118.00
150000.00,3.28,45.00,1170.00,302.00,773.00,287.00,33.90,-118.00
149000.00,2.30,33.00,2560.00,731.00,2290.00,700.00,33.90,-118.00
158000.00,2.48,46.00,1850.00,462.00,1360.00,429.00,33.90,-118.00
159000.00,2.78,35.00,3410.00,779.00,1950.00,671.00,33.80,-118.00
490000.00,7.21,35.00,3740.00,613.00,1310.00,583.00,33.80,-118.00
444000.00,6.45,43.00,2640.00,411.00,1010.00,444.00,33.80,-118.00
406000.00,4.90,42.00,1770.00,360.00,815.00,299.00,33.80,-118.00
278000.00,4.87,45.00,1810.00,315.00,800.00,302.00,33.80,-118.00
291000.00,4.31,46.00,1360.00,214.00,531.00,222.00,33.80,-118.00
322000.00,5.01,44.00,1500.00,277.00,542.00,274.00,33.80,-118.00
372000.00,4.24,45.00,1540.00,274.00,591.00,276.00,33.80,-118.00
426000.00,3.31,39.00,3620.00,745.00,1330.00,648.00,33.80,-118.00
419000.00,3.84,43.00,2560.00,544.00,1060.00,537.00,33.80,-118.00
252000.00,5.51,50.00,3590.00,693.00,1510.00,651.00,33.80,-118.00
268000.00,4.14,52.00,2540.00,497.00,1150.00,488.00,33.80,-118.00
268000.00,4.13,52.00,2570.00,484.00,1030.00,451.00,33.80,-118.00
254000.00,3.79,52.00,2620.00,472.00,943.00,440.00,33.80,-118.00
208000.00,4.25,43.00,284.00,65.00,167.00,68.00,33.80,-118.00
347000.00,3.59,30.00,2250.00,552.00,1030.00,548.00,33.80,-118.00
290000.00,3.55,19.00,2950.00,895.00,1910.00,855.00,33.80,-118.00
272000.00,4.60,21.00,2250.00,452.00,913.00,420.00,33.80,-118.00
199000.00,5.26,43.00,1760.00,347.00,954.00,312.00,33.80,-118.00
156000.00,4.64,11.00,872.00,203.00,422.00,221.00,33.80,-118.00
199000.00,4.46,21.00,1840.00,427.00,1040.00,384.00,33.80,-118.00
194000.00,4.95,43.00,3010.00,574.00,1530.00,529.00,33.80,-118.00
205000.00,2.43,34.00,2810.00,768.00,2220.00,744.00,33.80,-118.00
181000.00,2.58,23.00,954.00,390.00,804.00,373.00,33.80,-118.00
207000.00,3.48,45.00,944.00,178.00,533.00,193.00,33.80,-118.00
212000.00,4.65,46.00,1390.00,254.00,742.00,241.00,33.80,-118.00
210000.00,5.31,47.00,2350.00,437.00,1220.00,420.00,33.80,-118.00
139000.00,2.84,34.00,1720.00,398.00,1440.00,372.00,33.80,-118.00
162000.00,3.32,43.00,905.00,199.00,764.00,204.00,33.80,-118.00
161000.00,3.09,40.00,1820.00,428.00,1810.00,413.00,33.80,-118.00
147000.00,3.51,33.00,1280.00,311.00,1160.00,320.00,33.80,-118.00
146000.00,3.61,30.00,1680.00,469.00,1780.00,429.00,33.80,-118.00
166000.00,4.96,45.00,455.00,92.00,394.00,89.00,33.80,-118.00
163000.00,4.34,43.00,1010.00,199.00,723.00,191.00,33.80,-118.00
138000.00,1.93,17.00,5360.00,1330.00,3030.00,1270.00,33.80,-118.00
160000.00,3.69,45.00,1690.00,337.00,1260.00,333.00,33.80,-118.00
158000.00,3.86,45.00,1820.00,398.00,1520.00,388.00,33.80,-118.00
148000.00,3.40,38.00,1490.00,359.00,1350.00,326.00,33.80,-118.00
157000.00,3.79,41.00,726.00,166.00,602.00,183.00,33.80,-118.00
139000.00,2.73,45.00,1160.00,274.00,1100.00,269.00,33.80,-118.00
151000.00,3.28,41.00,1250.00,279.00,1050.00,278.00,33.80,-118.00
157000.00,3.77,36.00,1290.00,347.00,1290.00,337.00,33.80,-118.00
165000.00,3.88,33.00,1980.00,477.00,1760.00,440.00,33.80,-118.00
138000.00,2.30,28.00,3010.00,629.00,2540.00,596.00,33.80,-118.00
142000.00,2.36,39.00,1600.00,458.00,1690.00,399.00,33.80,-118.00
145000.00,2.14,32.00,2020.00,613.00,2560.00,562.00,33.80,-118.00
143000.00,4.25,44.00,1390.00,280.00,984.00,302.00,33.80,-118.00
160000.00,1.98,38.00,2010.00,595.00,1540.00,525.00,33.80,-118.00
138000.00,1.81,29.00,3500.00,1100.00,2990.00,919.00,33.80,-118.00
185000.00,2.95,47.00,767.00,195.00,569.00,195.00,33.80,-118.00
190000.00,2.72,48.00,2110.00,592.00,1810.00,539.00,33.80,-118.00
193000.00,3.01,47.00,2550.00,626.00,1390.00,606.00,33.80,-118.00
195000.00,2.90,52.00,1790.00,445.00,1090.00,430.00,33.80,-118.00
191000.00,2.99,41.00,2130.00,591.00,1600.00,555.00,33.80,-118.00
198000.00,2.50,42.00,4580.00,1150.00,2750.00,1090.00,33.80,-118.00
210000.00,3.98,45.00,2460.00,495.00,1300.00,450.00,33.80,-118.00
201000.00,4.01,52.00,1010.00,216.00,614.00,231.00,33.80,-118.00
133000.00,2.06,42.00,2300.00,621.00,2110.00,561.00,33.80,-118.00
142000.00,2.20,36.00,2330.00,729.00,2640.00,657.00,33.80,-118.00
128000.00,1.64,42.00,1570.00,435.00,1630.00,417.00,33.80,-118.00
